partida_id,rodata,clube,cartao,atleta,num_camisa,posicao,minuto
4728,12,Figueirense,Amarelo,Marco Antônio Miranda Filho,8.0,Meio-campo,34
4727,12,Santos,Amarelo,David Braz,14.0,Zagueiro,60
4727,12,Santos,Amarelo,Alison Lopes Ferreira,5.0,Meio-campo,69
4727,12,Chapecoense,Amarelo,Rodrigo Biro,6.0,Zagueiro,40
4730,12,Bahia,Amarelo,Léo Gago,36.0,Meio-campo,69
4730,12,Internacional,Amarelo,Alan Patrick,19.0,Meio-campo,62
4730,12,Bahia,Amarelo,Uelliton da Silva Vieira,8.0,Meio-campo,56
4730,12,Internacional,Amarelo,Juan Silveira dos Santos,4.0,Zagueiro,61
4734,12,Atletico-MG,Amarelo,Leandro Donizete,8.0,Meio-campo,90+2
4734,12,Atletico-MG,Amarelo,Leonardo Silva,3.0,Zagueiro,53
4734,12,Atletico-MG,Amarelo,Victor,1.0,Goleiro,56
4731,12,Goias,Amarelo,David França Oliveira e Silva,8.0,Meio-campo,70
4731,12,Sao Paulo,Amarelo,Paulo Henrique Ganso,10.0,Meio-campo,62
4733,12,Palmeiras,Amarelo,Wendel Santana Pereira Santos,13.0,Zagueiro,72
4733,12,Corinthians,Amarelo,Paolo Guerrero,9.0,Atacante,72
4733,12,Palmeiras,Amarelo,Henrique Dourado,27.0,Atacante,64
4732,12,Athletico-PR,Amarelo,Sueliton Pereira,2.0,Zagueiro,45+2
4732,12,Athletico-PR,Amarelo,Deivid Willian da Silva,5.0,Meio-campo,87
4732,12,Athletico-PR,Amarelo,Weverton Pereira da Silva,12.0,Goleiro,34
4736,12,Coritiba,Amarelo,Luccas Claro,3.0,Zagueiro,42
4736,12,Coritiba,Amarelo,Norberto Pereira Marinho Neto,40.0,Zagueiro,54
4735,12,Flamengo,Vermelho,Víctor Cáceres,5.0,Meio-campo,90+4
4735,12,Flamengo,Amarelo,Alecsandro,9.0,Atacante,75
4735,12,Botafogo-RJ,Amarelo,Edílson Mendes Guimarães,33.0,Zagueiro,71
4735,12,Flamengo,Amarelo,Víctor Cáceres,5.0,Meio-campo,80
4735,12,Flamengo,Amarelo,Léo Moura,2.0,Zagueiro,38
4737,13,Botafogo-RJ,Amarelo,Edílson Mendes Guimarães,33.0,Meio-campo,14
4737,13,Cruzeiro,Amarelo,Henrique Pacheco Lima,8.0,Meio-campo,38
4738,13,Sao Paulo,Amarelo,Douglas Pereira dos Santos,23.0,Zagueiro,80
4740,13,Palmeiras,Amarelo,Leandro,38.0,Atacante,60
4740,13,Palmeiras,Amarelo,Wendel Santana Pereira Santos,13.0,Zagueiro,10
4740,13,Palmeiras,Amarelo,Lucimar da Silva Ferreira,3.0,Zagueiro,24
4740,13,Bahia,Amarelo,Kieza,9.0,Atacante,70
4740,13,Bahia,Amarelo,Cristian Chagas Tarouco,3.0,Zagueiro,3
4741,13,Chapecoense,Amarelo,Neuton,13.0,Zagueiro,86
4741,13,Chapecoense,Amarelo,Abuda,22.0,Meio-campo,76
4741,13,Flamengo,Amarelo,Luiz Philipe Lima Oliveira,15.0,Meio-campo,77
4741,13,Chapecoense,Amarelo,Jailton,14.0,Zagueiro,21
4743,13,Sport,Amarelo,Durval,4.0,Zagueiro,90
4742,13,Coritiba,Amarelo,Alexsandro de Souza,10.0,Meio-campo,63
4742,13,Corinthians,Amarelo,Fagner,23.0,Zagueiro,42
4742,13,Corinthians,Vermelho,Fagner,23.0,Zagueiro,65
4742,13,Coritiba,Amarelo,Luccas Claro,3.0,Zagueiro,90
4742,13,Coritiba,Amarelo,Zé Love,7.0,Atacante,42
4742,13,Corinthians,Amarelo,Ángel Romero,11.0,Atacante,11
4745,13,Fluminense,Amarelo,Wagner Ferreira dos Santos,10.0,Meio-campo,84
4745,13,Goias,Amarelo,David França Oliveira e Silva,8.0,Meio-campo,82
4744,13,Internacional,Vermelho,Paulo Marcos de Jesus Ribeiro,25.0,Zagueiro,55
4744,13,Internacional,Amarelo,Fabrício dos Santos Silva,14.0,Zagueiro,86
4744,13,Santos,Amarelo,Eugenio Mena,16.0,Zagueiro,45+2
4744,13,Santos,Vermelho,Eugenio Mena,16.0,Zagueiro,70
4744,13,Internacional,Amarelo,Paulo Marcos de Jesus Ribeiro,25.0,Zagueiro,53
4744,13,Santos,Amarelo,Lucas Rafael Araújo Lima,10.0,Meio-campo,39
4746,13,Athletico-PR,Amarelo,Cleberson Martins de Souza,4.0,Zagueiro,70
4746,13,Athletico-PR,Amarelo,Sueliton Pereira,2.0,Zagueiro,26
4746,13,Atletico-MG,Amarelo,Leandro Donizete,8.0,Meio-campo,11
4746,13,Athletico-PR,Amarelo,Cléverson Gabriel Córdova,9.0,Atacante,59
4716,10,Chapecoense,Amarelo,Rafael Lima,3.0,Zagueiro,71
4716,10,Atletico-MG,Amarelo,Marcos Rocha,2.0,Zagueiro,15
4747,14,Cruzeiro,Amarelo,Leonardo Renan Simões de Lacerda,3.0,Zagueiro,26
4748,14,Bahia,Amarelo,Demerson Bruno Costa,29.0,Zagueiro,59
4748,14,Bahia,Amarelo,Guilherme Oliveira Santos,6.0,Zagueiro,24
4749,14,Fluminense,Amarelo,Jean Raphael Vanderlei Moreira,7.0,Meio-campo,80
4749,14,Coritiba,Amarelo,Andrés Fernandes Gonçalves,5.0,Meio-campo,71
4749,14,Fluminense,Amarelo,Edwin Valencia,17.0,Meio-campo,84
4749,14,Fluminense,Amarelo,Rafael Sóbis,23.0,Atacante,14
4750,14,Flamengo,Amarelo,Wallace Reis da Silva,14.0,Zagueiro,65
4750,14,Flamengo,Amarelo,Víctor Cáceres,5.0,Meio-campo,90
4750,14,Sport,Amarelo,Patric Cabral Lalau,12.0,Zagueiro,80
4752,14,Botafogo-RJ,Amarelo,Matheus Dória Macedo,21.0,Zagueiro,5
4751,14,Santos,Vermelho,Alison Lopes Ferreira,5.0,Meio-campo,45+1
4751,14,Santos,Amarelo,David Braz,14.0,Zagueiro,39
4751,14,Santos,Amarelo,Lucas Rafael Araújo Lima,10.0,Meio-campo,13
4751,14,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,26.0,Zagueiro,30
4751,14,Santos,Amarelo,Alison Lopes Ferreira,5.0,Meio-campo,38
4751,14,Corinthians,Amarelo,Fábio Santos,26.0,Zagueiro,45
4751,14,Corinthians,Amarelo,Paolo Guerrero,9.0,Atacante,14
4753,14,Gremio,Amarelo,Marcos Rogério Ricci Lopes,2.0,Zagueiro,90+4
4753,14,Gremio,Amarelo,Fellipe Bastos,6.0,Meio-campo,74
4753,14,Gremio,Amarelo,Rodrigo Eduardo Costa Marinho,27.0,Meio-campo,2
4753,14,Internacional,Amarelo,Alex Raphael Meschini,12.0,Meio-campo,59
4753,14,Gremio,Amarelo,Ramiro Moschen Benetti,17.0,Zagueiro,80
4753,14,Gremio,Amarelo,Marcelo Grohe,1.0,Goleiro,27
4754,14,Palmeiras,Amarelo,Wesley Lopes Beltrame,11.0,Meio-campo,65
4754,14,Atletico-MG,Amarelo,Josué Anunciado de Oliveira,28.0,Meio-campo,17
4755,14,Chapecoense,Amarelo,Rafael Lima,3.0,Zagueiro,18
4755,14,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,3.0,Zagueiro,18
4755,14,Chapecoense,Amarelo,Zezinho,25.0,Meio-campo,61
4755,14,Figueirense,Amarelo,Luan José Niedzielski,21.0,Meio-campo,78
4756,14,Sao Paulo,Amarelo,Douglas Pereira dos Santos,23.0,Zagueiro,60
4756,14,Sao Paulo,Amarelo,Denílson Pereira Neves,15.0,Meio-campo,84
4756,14,Sao Paulo,Amarelo,Kaká,8.0,Meio-campo,52
4756,14,Sao Paulo,Amarelo,Antônio Carlos dos Santos Aguiar,4.0,Zagueiro,24
4756,14,Vitoria,Amarelo,Euller,16.0,Zagueiro,9
4757,15,Internacional,Amarelo,Wellington Aparecido Martins,41.0,Meio-campo,37
4758,15,Corinthians,Amarelo,Ralf de Souza Teles,5.0,Meio-campo,45
4758,15,Bahia,Amarelo,Fahel,7.0,Meio-campo,90
4758,15,Bahia,Amarelo,Rafael Miranda,55.0,Meio-campo,42
4758,15,Bahia,Amarelo,Raul Diogo Souza Rocha,16.0,Zagueiro,90+4
4758,15,Bahia,Amarelo,Demerson Bruno Costa,29.0,Zagueiro,86
4761,15,Gremio,Amarelo,Matías Rodríguez,18.0,Zagueiro,40
4759,15,Coritiba,Amarelo,Germano Borovicz Cardoso Schweger,48.0,Meio-campo,32
4759,15,Flamengo,Amarelo,Alecsandro,9.0,Atacante,57
4759,15,Flamengo,Amarelo,Éverton Cardoso da Silva,22.0,Meio-campo,42
4759,15,Coritiba,Vermelho,Róbson Michael Signorini,20.0,Meio-campo,81
4759,15,Coritiba,Amarelo,Róbson Michael Signorini,20.0,Meio-campo,60
4759,15,Flamengo,Amarelo,Marcelo Augusto Mathias da Silva,13.0,Zagueiro,90
4762,15,Cruzeiro,Amarelo,Éverton Ribeiro,17.0,Meio-campo,20
4762,15,Cruzeiro,Amarelo,Mayke,22.0,Zagueiro,47
4760,15,Sao Paulo,Amarelo,Rafael Tolói,2.0,Zagueiro,67
4760,15,Sao Paulo,Amarelo,Josef de Souza Dias,8.0,Meio-campo,10
4760,15,Palmeiras,Amarelo,Lucimar da Silva Ferreira,3.0,Zagueiro,65
4760,15,Sao Paulo,Amarelo,Álvaro Pereira,6.0,Zagueiro,74
4760,15,Sao Paulo,Amarelo,Édson José da Silva,21.0,Zagueiro,59
4763,15,Chapecoense,Amarelo,Jailton,14.0,Zagueiro,56
4764,15,Botafogo-RJ,Amarelo,Gabriel Girotto Franco,15.0,Meio-campo,63
4764,15,Fluminense,Amarelo,Bruno Vieira,2.0,Zagueiro,71
4764,15,Botafogo-RJ,Amarelo,Luis Ramírez,14.0,Meio-campo,72
4764,15,Fluminense,Amarelo,Edwin Valencia,17.0,Meio-campo,43
4766,15,Figueirense,Amarelo,Thiago Heleno,4.0,Zagueiro,53
4766,15,Figueirense,Amarelo,Jean Carlos,77.0,Atacante,27
4766,15,Atletico-MG,Amarelo,Jesús Dátolo,10.0,Meio-campo,85
4766,15,Atletico-MG,Amarelo,Leonardo Silva,3.0,Zagueiro,44
4766,15,Figueirense,Amarelo,Marco Antônio Miranda Filho,8.0,Meio-campo,42
4766,15,Atletico-MG,Amarelo,Jemerson de Jesus Nascimento,4.0,Zagueiro,88
4766,15,Atletico-MG,Amarelo,Pedro Botelho,16.0,Zagueiro,42
4765,15,Sport,Amarelo,Patric Cabral Lalau,12.0,Zagueiro,87
4765,15,Sport,Amarelo,Wendel Geraldo Maurício e Silva,17.0,Meio-campo,52
4765,15,Athletico-PR,Amarelo,Cleberson Martins de Souza,4.0,Zagueiro,69
4765,15,Athletico-PR,Amarelo,João Paulo Silva,8.0,Meio-campo,22
4765,15,Sport,Amarelo,Felipe Azevedo,11.0,Atacante,65
4765,15,Sport,Amarelo,Régis,10.0,Meio-campo,22
4765,15,Athletico-PR,Amarelo,Deivid Willian da Silva,5.0,Meio-campo,62
4767,16,Palmeiras,Amarelo,Mauricio Victorino,28.0,Zagueiro,26
4768,16,Figueirense,Amarelo,Clayton da Silveira da Silva,7.0,Atacante,36
4768,16,Botafogo-RJ,Amarelo,Luis Ramírez,14.0,Meio-campo,45+1
4769,16,Athletico-PR,Amarelo,Dráusio Luis Salla Gil,55.0,Zagueiro,46
4769,16,Athletico-PR,Amarelo,Léo Pereira,4.0,Zagueiro,14
4770,16,Coritiba,Amarelo,José Gildeixon Clemente de Paiva,8.0,Meio-campo,38
4771,16,Bahia,Amarelo,Cristian Chagas Tarouco,3.0,Zagueiro,41
4772,16,Fluminense,Vermelho,Carlos Andrade Souza,6.0,Zagueiro,90+2
4772,16,Chapecoense,Amarelo,Jailton,14.0,Zagueiro,6
4772,16,Fluminense,Amarelo,Carlos Andrade Souza,6.0,Zagueiro,42
4772,16,Chapecoense,Amarelo,Abuda,22.0,Meio-campo,24
4772,16,Fluminense,Amarelo,Cícero Santos,7.0,Meio-campo,90+2
4772,16,Fluminense,Amarelo,Henrique Souza,21.0,Zagueiro,6
4773,16,Flamengo,Amarelo,João Paulo Gomes da Costa,16.0,Zagueiro,54
4773,16,Atletico-MG,Amarelo,Rafael de Souza Pereira,5.0,Meio-campo,28
4774,16,Internacional,Amarelo,Fabrício dos Santos Silva,14.0,Zagueiro,90+5
4774,16,Sao Paulo,Amarelo,Hudson,25.0,Meio-campo,55
4775,16,Goias,Amarelo,Thiago Henrique Mendes Ribeiro,23.0,Meio-campo,77
4775,16,Goias,Amarelo,David França Oliveira e Silva,8.0,Meio-campo,69
4776,16,Cruzeiro,Amarelo,Dedé,26.0,Zagueiro,90+3
4776,16,Cruzeiro,Amarelo,Lucas Silva Borges,16.0,Meio-campo,50
4776,16,Gremio,Amarelo,Eduardo Pereira Rodrigues,7.0,Atacante,65
4776,16,Cruzeiro,Amarelo,Henrique Pacheco Lima,8.0,Meio-campo,56
4776,16,Gremio,Amarelo,Zé Roberto,10.0,Zagueiro,76
4777,17,Atletico-MG,Amarelo,Jesús Dátolo,10.0,Meio-campo,90
4777,17,Internacional,Amarelo,Andrés D'Alessandro,10.0,Meio-campo,33
4777,17,Atletico-MG,Amarelo,Diego Tardelli,9.0,Atacante,81
4777,17,Internacional,Amarelo,Wellington Aparecido Martins,41.0,Meio-campo,35
4778,17,Botafogo-RJ,Amarelo,Juan Carlos Ferreyra,9.0,Atacante,40
4778,17,Botafogo-RJ,Amarelo,Fabian Guedes,4.0,Zagueiro,90+2
4778,17,Chapecoense,Amarelo,Fabiano,2.0,Zagueiro,49
4779,17,Palmeiras,Amarelo,Henrique Dourado,27.0,Atacante,90+1
4779,17,Palmeiras,Amarelo,Wendel Santana Pereira Santos,13.0,Zagueiro,73
4779,17,Palmeiras,Amarelo,Leandro,38.0,Atacante,23
4779,17,Coritiba,Amarelo,Zé Love,7.0,Atacante,55
4779,17,Coritiba,Amarelo,Welinton,4.0,Zagueiro,36
4779,17,Coritiba,Vermelho,Leandro Almeida,44.0,Zagueiro,45+2
4779,17,Palmeiras,Amarelo,Marcelo Oliveira Ferreira,26.0,Meio-campo,18
4779,17,Coritiba,Amarelo,Róbson Michael Signorini,20.0,Meio-campo,44
4779,17,Coritiba,Amarelo,Andrés Fernandes Gonçalves,5.0,Meio-campo,27
4780,17,Corinthians,Vermelho,Paolo Guerrero,9.0,Atacante,90+2
4780,17,Corinthians,Amarelo,Elias Mendes Trindade,7.0,Meio-campo,55
4780,17,Corinthians,Amarelo,Anderson Martins,23.0,Zagueiro,24
4780,17,Gremio,Amarelo,Luiz Rhodolfo Dini Gaioto,44.0,Zagueiro,55
4782,17,Figueirense,Amarelo,Luan José Niedzielski,21.0,Meio-campo,45+1
4782,17,Figueirense,Amarelo,Rivaldo Barbosa de Souza,7.0,Meio-campo,49
4783,17,Sao Paulo,Amarelo,Paulo Miranda,13.0,Zagueiro,73
4783,17,Sao Paulo,Amarelo,Rafael Tolói,2.0,Zagueiro,65
4783,17,Santos,Amarelo,Gabriel Barbosa,10.0,Atacante,87
4783,17,Santos,Amarelo,David Braz,14.0,Zagueiro,72
4783,17,Sao Paulo,Amarelo,Álvaro Pereira,6.0,Zagueiro,84
4783,17,Sao Paulo,Amarelo,Paulo Henrique Ganso,10.0,Meio-campo,68
4784,17,Fluminense,Amarelo,Cícero Santos,7.0,Meio-campo,56
4786,17,Bahia,Amarelo,Maxi Biancucchi,7.0,Atacante,58
4785,17,Goias,Amarelo,Léo Veloso,14.0,Zagueiro,87
4785,17,Cruzeiro,Amarelo,Dedé,26.0,Zagueiro,90+3
4785,17,Cruzeiro,Amarelo,Ceará,2.0,Zagueiro,82
4785,17,Goias,Amarelo,Thiago Henrique Mendes Ribeiro,23.0,Meio-campo,55
4788,18,Cruzeiro,Amarelo,Lucas Silva Borges,16.0,Meio-campo,79
4788,18,Cruzeiro,Amarelo,Henrique Pacheco Lima,8.0,Meio-campo,67
4788,18,Chapecoense,Amarelo,Zezinho,25.0,Meio-campo,89
4788,18,Chapecoense,Amarelo,Ednei,15.0,Zagueiro,23
4788,18,Cruzeiro,Amarelo,Éverton Ribeiro,17.0,Meio-campo,70
4788,18,Cruzeiro,Amarelo,Ricardo Goulart,28.0,Meio-campo,54
4788,18,Chapecoense,Amarelo,Abuda,22.0,Meio-campo,37
4787,18,Internacional,Amarelo,Paulo Marcos de Jesus Ribeiro,25.0,Zagueiro,16
4787,18,Internacional,Amarelo,Rafael Moura,11.0,Atacante,11
4791,18,Sport,Amarelo,Wendel Geraldo Maurício e Silva,17.0,Meio-campo,57
4791,18,Sport,Amarelo,Danilo Barcelos,14.0,Meio-campo,51
4790,18,Coritiba,Amarelo,José Gildeixon Clemente de Paiva,8.0,Meio-campo,90+2
4790,18,Atletico-MG,Amarelo,Jemerson de Jesus Nascimento,4.0,Zagueiro,55
4790,18,Coritiba,Amarelo,Luiz Eduardo Figueiredo,37.0,Meio-campo,56
4793,18,Santos,Amarelo,Neuciano Gusmão,4.0,Zagueiro,90+6
4793,18,Botafogo-RJ,Amarelo,Edílson Mendes Guimarães,33.0,Zagueiro,44
4793,18,Santos,Amarelo,Edu Dracena,2.0,Zagueiro,57
4789,18,Corinthians,Amarelo,Elias Mendes Trindade,7.0,Meio-campo,87
4789,18,Fluminense,Amarelo,Rafael Sóbis,23.0,Atacante,90+2
4789,18,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,26.0,Zagueiro,82
4789,18,Fluminense,Amarelo,Diguinho,8.0,Meio-campo,83
4792,18,Sao Paulo,Vermelho,Michel Bastos,7.0,Zagueiro,87
4792,18,Sao Paulo,Amarelo,Kaká,8.0,Meio-campo,90+1
4792,18,Figueirense,Amarelo,Paulo Roberto da Silva,28.0,Meio-campo,61
4792,18,Sao Paulo,Amarelo,Ademilson,19.0,Atacante,32
4794,18,Gremio,Amarelo,Ramiro Moschen Benetti,17.0,Meio-campo,89
4794,18,Gremio,Amarelo,Fellipe Bastos,6.0,Meio-campo,37
4794,18,Bahia,Amarelo,Kieza,9.0,Atacante,61
4794,18,Bahia,Amarelo,Fahel,7.0,Meio-campo,4
4794,18,Gremio,Amarelo,Hernán Barcos,9.0,Atacante,76
4794,18,Gremio,Amarelo,Matías Rodríguez,18.0,Zagueiro,26
4794,18,Bahia,Amarelo,Guilherme Oliveira Santos,6.0,Zagueiro,49
4796,18,Flamengo,Amarelo,Éverton Cardoso da Silva,22.0,Meio-campo,65
4796,18,Flamengo,Amarelo,Wallace Reis da Silva,14.0,Zagueiro,78
4796,18,Flamengo,Amarelo,Alecsandro,9.0,Atacante,29
4798,19,Gremio,Amarelo,Fellipe Bastos,6.0,Meio-campo,87
4798,19,Gremio,Amarelo,Walace,5.0,Meio-campo,45+2
4797,19,Santos,Amarelo,Edu Dracena,2.0,Zagueiro,79
4797,19,Vitoria,Amarelo,Luiz Gustavo,15.0,Zagueiro,9
4797,19,Vitoria,Amarelo,Nino Paraíba,2.0,Zagueiro,17
4799,19,Goias,Amarelo,Valmir Lucas,13.0,Zagueiro,51
4799,19,Chapecoense,Amarelo,Rodrigo Biro,6.0,Zagueiro,11
4801,19,Corinthians,Amarelo,Fagner,23.0,Zagueiro,72
4801,19,Corinthians,Amarelo,Felipe Augusto de Almeida Monteiro,28.0,Zagueiro,35
4801,19,Criciuma,Amarelo,Luís Felipe Dias do Nascimento,22.0,Zagueiro,90+4
4801,19,Corinthians,Amarelo,Bruno Henrique Corsini,25.0,Meio-campo,67
4802,19,Atletico-MG,Amarelo,Luan Madson Gedeão de Paiva,27.0,Atacante,83
4802,19,Botafogo-RJ,Amarelo,Luis Ramírez,14.0,Meio-campo,70
4802,19,Atletico-MG,Amarelo,Emerson da Conceição,19.0,Zagueiro,26
4802,19,Botafogo-RJ,Amarelo,Mario Bolatti,23.0,Meio-campo,45+3
4800,19,Sport,Amarelo,Rithely,21.0,Meio-campo,90+2
4803,19,Cruzeiro,Amarelo,Dedé,26.0,Zagueiro,66
4803,19,Fluminense,Amarelo,Cícero Santos,7.0,Meio-campo,14
4803,19,Cruzeiro,Amarelo,Willian Gomes de Siqueira,9.0,Meio-campo,70
4804,19,Coritiba,Amarelo,Róbson Michael Signorini,20.0,Atacante,90+3
4804,19,Coritiba,Amarelo,Carlos Emiliano Pereira,30.0,Zagueiro,76
4804,19,Bahia,Amarelo,Pará,40.0,Zagueiro,89
4804,19,Bahia,Amarelo,Kieza,9.0,Atacante,70
4805,19,Athletico-PR,Amarelo,Weverton Pereira da Silva,12.0,Goleiro,64
4805,19,Athletico-PR,Amarelo,Cleberson Martins de Souza,4.0,Zagueiro,22
4805,19,Athletico-PR,Amarelo,Guilherme Augusto Dellatorre,11.0,Atacante,30
4806,19,Internacional,Amarelo,Alex Raphael Meschini,12.0,Meio-campo,39
4806,19,Internacional,Amarelo,Jorge Henrique,23.0,Atacante,36
4806,19,Figueirense,Amarelo,Thiago Heleno,4.0,Zagueiro,27
4807,20,Gremio,Amarelo,Pedro Geromel,3.0,Zagueiro,69
4807,20,Athletico-PR,Amarelo,Natanael Batista Pimenta,6.0,Zagueiro,90+2
4807,20,Athletico-PR,Amarelo,Marcos Guilherme,22.0,Meio-campo,62
4807,20,Gremio,Amarelo,Ramiro Moschen Benetti,17.0,Meio-campo,64
4807,20,Athletico-PR,Amarelo,João Paulo Silva,8.0,Meio-campo,75
4808,20,Palmeiras,Amarelo,Mauricio Victorino,28.0,Zagueiro,42
4808,20,Palmeiras,Amarelo,Diogo Luís Santo,17.0,Atacante,90+1
4808,20,Criciuma,Amarelo,Luís Felipe Dias do Nascimento,22.0,Zagueiro,44
4809,20,Figueirense,Vermelho,Leandro Silva,2.0,Zagueiro,53
4809,20,Figueirense,Amarelo,Marco Antônio Miranda Filho,8.0,Meio-campo,80
4809,20,Figueirense,Amarelo,Leandro Silva,2.0,Zagueiro,37
4809,20,Fluminense,Amarelo,Diguinho,8.0,Meio-campo,11
4809,20,Fluminense,Vermelho,Bruno Vieira,2.0,Zagueiro,71
4810,20,Sport,Amarelo,Renê Rodrigues Martins,6.0,Zagueiro,30
4810,20,Sport,Amarelo,Danilo Barcelos,14.0,Meio-campo,79
4810,20,Sport,Amarelo,Wendel Geraldo Maurício e Silva,17.0,Meio-campo,49
4810,20,Sport,Amarelo,Ibson Barreto da Silva,80.0,Meio-campo,26
4811,20,Coritiba,Amarelo,Norberto Pereira Marinho Neto,40.0,Zagueiro,66
4811,20,Chapecoense,Amarelo,Fabiano,2.0,Zagueiro,69
4811,20,Coritiba,Amarelo,Welinton,4.0,Zagueiro,78
4811,20,Coritiba,Amarelo,Alejandro Martinuccio,11.0,Atacante,48
4813,20,Sao Paulo,Amarelo,Josef de Souza Dias,8.0,Meio-campo,12
4814,20,Internacional,Amarelo,Fabrício dos Santos Silva,14.0,Zagueiro,90+1
4815,20,Corinthians,Amarelo,Cássio Ramos,12.0,Goleiro,88
4815,20,Atletico-MG,Amarelo,Leonardo Silva,3.0,Zagueiro,90+2
4815,20,Corinthians,Amarelo,Elias Mendes Trindade,7.0,Meio-campo,90+4
4815,20,Corinthians,Amarelo,Petros,40.0,Meio-campo,87
4816,20,Bahia,Vermelho,Cristian Chagas Tarouco,3.0,Zagueiro,51
4816,20,Bahia,Amarelo,Cristian Chagas Tarouco,3.0,Zagueiro,51
4816,20,Bahia,Amarelo,Léo Gago,36.0,Meio-campo,20
4816,20,Bahia,Vermelho,Fahel,7.0,Meio-campo,90+5
4816,20,Cruzeiro,Amarelo,Henrique Pacheco Lima,8.0,Meio-campo,15
4816,20,Bahia,Amarelo,Fahel,7.0,Meio-campo,41
4816,20,Bahia,Amarelo,Guilherme Oliveira Santos,6.0,Zagueiro,20
4817,21,Fluminense,Amarelo,Wagner Ferreira dos Santos,10.0,Meio-campo,50
4817,21,Palmeiras,Amarelo,Diogo Luís Santo,17.0,Atacante,52
4817,21,Palmeiras,Amarelo,Mauricio Victorino,28.0,Zagueiro,90
4817,21,Palmeiras,Amarelo,Sebastián Eguren,5.0,Meio-campo,62
4818,21,Sport,Amarelo,Érico Júnior,18.0,Atacante,38
4818,21,Chapecoense,Amarelo,Rodrigo Biro,6.0,Zagueiro,82
4818,21,Sport,Amarelo,Durval,4.0,Zagueiro,19
4819,21,Santos,Amarelo,David Braz,14.0,Zagueiro,78
4819,21,Santos,Amarelo,Neuciano Gusmão,4.0,Zagueiro,59
4819,21,Coritiba,Amarelo,Zé Love,7.0,Atacante,60
4819,21,Coritiba,Amarelo,Carlos Emiliano Pereira,30.0,Zagueiro,7
4819,21,Santos,Amarelo,Leandro Damião,9.0,Atacante,75
4819,21,Santos,Amarelo,Alison Lopes Ferreira,5.0,Meio-campo,29
4820,21,Bahia,Amarelo,Kieza,9.0,Atacante,42
4820,21,Figueirense,Amarelo,Giovanni Augusto,10.0,Meio-campo,32
4822,21,Flamengo,Amarelo,Márcio Rodrigues Araújo,8.0,Meio-campo,37
4822,21,Flamengo,Amarelo,Víctor Cáceres,5.0,Meio-campo,74
4822,21,Corinthians,Amarelo,Fagner,23.0,Zagueiro,59
4821,21,Internacional,Amarelo,Alan Ruschel,16.0,Zagueiro,68
4821,21,Botafogo-RJ,Amarelo,Fabian Guedes,4.0,Zagueiro,83
4823,21,Sao Paulo,Amarelo,Álvaro Pereira,6.0,Zagueiro,65
4823,21,Sao Paulo,Amarelo,Kaká,8.0,Meio-campo,34
4823,21,Cruzeiro,Amarelo,Dedé,26.0,Zagueiro,8
4823,21,Sao Paulo,Amarelo,Alan Kardec,14.0,Atacante,62
4823,21,Cruzeiro,Amarelo,Ricardo Goulart,28.0,Meio-campo,33
4824,21,Athletico-PR,Amarelo,Willian Rocha,36.0,Zagueiro,89
4824,21,Vitoria,Amarelo,José Welison,14.0,Meio-campo,7
4825,21,Atletico-MG,Amarelo,Marcos Rocha,2.0,Zagueiro,69
4825,21,Gremio,Amarelo,Ramiro Moschen Benetti,17.0,Meio-campo,21
4825,21,Gremio,Amarelo,Zé Roberto,10.0,Zagueiro,59
4826,21,Criciuma,Amarelo,Luís Felipe Dias do Nascimento,22.0,Zagueiro,64
4826,21,Goias,Amarelo,Thiago Henrique Mendes Ribeiro,23.0,Meio-campo,90+4
4826,21,Goias,Amarelo,Léo Veloso,14.0,Zagueiro,45
4828,22,Cruzeiro,Amarelo,Alisson Euler de Freitas Castro,11.0,Meio-campo,28
4829,22,Sport,Amarelo,Wendel Geraldo Maurício e Silva,17.0,Meio-campo,77
4829,22,Sport,Amarelo,Felipe Azevedo,11.0,Atacante,37
4829,22,Sport,Amarelo,Danilo Barcelos,14.0,Meio-campo,77
4829,22,Sport,Amarelo,Rithely,21.0,Meio-campo,58
4829,22,Internacional,Amarelo,Gilberto Moraes Júnior,2.0,Zagueiro,79
4830,22,Criciuma,Amarelo,José Carlos Ferreira Filho,9.0,Atacante,69
4830,22,Figueirense,Amarelo,Thiago Heleno,4.0,Zagueiro,32
4831,22,Botafogo-RJ,Amarelo,Fabian Guedes,4.0,Zagueiro,90+5
4831,22,Bahia,Amarelo,Marcelo Lomba,1.0,Goleiro,18
4831,22,Botafogo-RJ,Vermelho,Júlio César Coelho Moraes Júnior,26.0,Zagueiro,90+5
4831,22,Botafogo-RJ,Vermelho,Luis Ramírez,14.0,Meio-campo,57
4831,22,Botafogo-RJ,Amarelo,Gabriel Girotto Franco,15.0,Meio-campo,75
4831,22,Botafogo-RJ,Amarelo,Luis Ramírez,14.0,Meio-campo,45+2
4831,22,Bahia,Amarelo,Guilherme Oliveira Santos,6.0,Zagueiro,40
4833,22,Coritiba,Amarelo,Alexsandro de Souza,10.0,Meio-campo,5
4833,22,Coritiba,Amarelo,Zé Love,7.0,Atacante,84
4833,22,Coritiba,Amarelo,Rosinei,88.0,Meio-campo,17
